"id_piezo"	"id_method_ML"	"type"	"r"	"use_exo_rain"	"use_exo_eto"	"use_exo_bdlisa"	"approx_exo"	"rmsse"	"mse"
"06111X0046/C43"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	1.76679775397056	0.0758891651422174
"06111X0046/C43"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	9.79423889997714	2.33210169357066
"06111X0046/C43"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	9.68978254359584	2.28262284667077
"06111X0046/C43"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	5.97466634552634	0.867827508926169
"06111X0046/C43"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	5.88074070056744	0.840756355899364
"06111X0046/C43"	"svr"	"Local"	100	FALSE	FALSE	FALSE	FALSE	4.3662628269782	0.463474502751495
"06111X0046/C43"	"svr"	"Local"	100	FALSE	FALSE	FALSE	TRUE	4.3662628269782	0.463474502751495
"06111X0046/C43"	"svr"	"Local"	100	TRUE	FALSE	FALSE	FALSE	6.98341247387632	1.18560899843625
"06111X0046/C43"	"svr"	"Local"	100	TRUE	FALSE	FALSE	TRUE	6.99470532045489	1.18944658532909
"06111X0046/C43"	"svr"	"Local"	100	TRUE	TRUE	FALSE	FALSE	8.19452035070346	1.63249994167184
"06111X0046/C43"	"svr"	"Local"	100	TRUE	TRUE	FALSE	TRUE	8.30700959853641	1.67762744667046
"06111X0046/C43"	"rf"	"Local"	100	FALSE	FALSE	FALSE	FALSE	2.06177391994127	0.103344693547671
"06111X0046/C43"	"rf"	"Local"	100	FALSE	FALSE	FALSE	TRUE	2.06177391994127	0.103344693547671
"06111X0046/C43"	"rf"	"Local"	100	TRUE	FALSE	FALSE	FALSE	20.5889938493167	10.3056727102835
"06111X0046/C43"	"rf"	"Local"	100	TRUE	FALSE	FALSE	TRUE	20.6175354560228	10.3342651064356
"06111X0046/C43"	"rf"	"Local"	100	TRUE	TRUE	FALSE	FALSE	19.0264977403026	8.80083352268532
"06111X0046/C43"	"rf"	"Local"	100	TRUE	TRUE	FALSE	TRUE	19.062599592934	8.83426351430949
"06111X0046/C43"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	FALSE	2.17292115058986	0.114787350755792
"06111X0046/C43"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	FALSE	2.65149200566129	0.170917582835939
"06111X0046/C43"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	FALSE	NA	NA
"06111X0046/C43"	"ARIMA"	"Local"	NA	FALSE	FALSE	FALSE	TRUE	2.17292115058986	0.114787350755792
"06111X0046/C43"	"ARIMA"	"Local"	NA	TRUE	FALSE	FALSE	TRUE	2.64419144780098	0.169977677396466
"06111X0046/C43"	"ARIMA"	"Local"	NA	TRUE	TRUE	FALSE	TRUE	2.59484786328569	0.163692920972413
"06114X0004/R"	"lm"	"Local"	100	FALSE	FALSE	FALSE	FALSE	1.68570189437565	0.0946603348442952
"06114X0004/R"	"lm"	"Local"	100	FALSE	FALSE	FALSE	TRUE	1.68570189437565	0.0946603348442952
"06114X0004/R"	"lm"	"Local"	100	TRUE	FALSE	FALSE	FALSE	9.98654483951188	3.32228587138414
"06114X0004/R"	"lm"	"Local"	100	TRUE	FALSE	FALSE	TRUE	9.63639650456307	3.0933980645583
"06114X0004/R"	"lm"	"Local"	100	TRUE	TRUE	FALSE	FALSE	4.4099136888994	0.647838368425136
"06114X0004/R"	"lm"	"Local"	100	TRUE	TRUE	FALSE	TRUE	4.11893196753435	0.565165605775855
